FIPS,votes_dem_2016,votes_gop_2016,total_votes_2016,per_dem_2016,per_gop_2016,diff_2016,per_point_diff_2016,state_abbr,county_name,,total_votes_2012,votes_dem_2012,votes_gop_2012,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
48219,1257,5793,7282,0.172617413,0.795523208,4536,-0.622905795,TX,Hockley County,,7119,1482,5543,0.208175306,0.778620593,4061,-0.570445287
48221,4001,21367,26120,0.153177642,0.818032159,17366,-0.664854518,TX,Hood County,,22445,3829,18341,0.170594787,0.817153041,14512,-0.646558254
48223,2508,10704,13476,0.186108638,0.79430098,8196,-0.608192342,TX,Hopkins County,,12742,2775,9834,0.217783707,0.771778371,7059,-0.553994663
48225,1978,6205,8302,0.238255842,0.747410263,4227,-0.509154421,TX,Houston County,,8129,2235,5839,0.274941567,0.718292533,3604,-0.443350966
48227,1768,6635,8692,0.20340543,0.763345605,4867,-0.559940175,TX,Howard County,,5139,1042,4032,0.202763183,0.784588441,2990,-0.581825258
48229,324,503,871,0.371986223,0.57749713,179,-0.205510907,TX,Hudspeth County,,861,379,471,0.44018583,0.547038328,92,-0.106852497
48231,6301,23866,31185,0.202052269,0.765303832,17565,-0.563251563,TX,Hunt County,,27984,6658,20976,0.23792167,0.749571184,14318,-0.511649514
48233,854,7039,8126,0.105094758,0.866231848,6185,-0.761137091,TX,Hutchinson County,,7916,1042,6797,0.131632137,0.858640728,5755,-0.72700859
48235,90,660,760,0.118421053,0.868421053,570,-0.75,TX,Irion County,,788,112,668,0.14213198,0.847715736,556,-0.705583756
48237,314,2973,3339,0.094040132,0.890386343,2659,-0.796346211,TX,Jack County,,2907,303,2580,0.104231166,0.8875129,2277,-0.783281734
48239,904,4266,5275,0.171374408,0.808720379,3362,-0.637345972,TX,Jackson County,,5018,1068,3903,0.212833798,0.77779992,2835,-0.564966122
48241,2582,10578,13351,0.193393753,0.792300202,7996,-0.598906449,TX,Jasper County,,13466,3402,9924,0.252636269,0.736967177,6522,-0.484330907
48243,422,694,1175,0.359148936,0.590638298,272,-0.231489362,TX,Jeff Davis County,,1188,440,717,0.37037037,0.603535354,277,-0.233164983
48245,42404,42828,87363,0.485377105,0.490230418,424,-0.004853313,TX,Jefferson County,,88548,44626,43214,0.503975245,0.488029092,1412,0.015946153
48247,1635,430,2119,0.771590373,0.202925908,1205,0.568664464,TX,Jim Hogg County,,1667,1301,356,0.780443911,0.213557289,945,0.566886623
48249,6688,5411,12346,0.541713915,0.438279605,1277,0.103434311,TX,Jim Wells County,,11163,6492,4595,0.581564096,0.411627699,1897,0.169936397
48251,10976,44370,57270,0.191653571,0.774751179,33394,-0.583097608,TX,Johnson County,,48753,10481,37609,0.214981642,0.771419195,27128,-0.556437553
48253,935,4815,5932,0.15761969,0.811699258,3880,-0.654079568,TX,Jones County,,5562,1225,4258,0.220244516,0.76555196,3033,-0.545307443
48255,1144,2959,4185,0.273357228,0.707048984,1815,-0.433691756,TX,Karnes County,,4180,1324,2823,0.316746411,0.675358852,1499,-0.35861244
48257,10265,29537,40979,0.250494156,0.720783816,19272,-0.470289661,TX,Kaufman County,,34604,9451,24804,0.273118715,0.716795746,15353,-0.443677032
48259,3633,15663,19936,0.182233146,0.785664125,12030,-0.603430979,TX,Kendall County,,17729,3035,14467,0.171188448,0.816007671,11432,-0.644819223
48261,99,84,186,0.532258065,0.451612903,15,0.080645161,TX,Kenedy County,,166,82,83,0.493975904,0.5,1,-0.006024096
48263,59,360,433,0.136258661,0.831408776,301,-0.695150115,TX,Kent County,,404,66,334,0.163366337,0.826732673,268,-0.663366337
48265,4665,17658,23090,0.202035513,0.764746644,12993,-0.56271113,TX,Kerr County,,21811,4325,17225,0.198294439,0.789739122,12900,-0.591444684
48267,206,1697,1945,0.105912596,0.872493573,1491,-0.766580977,TX,Kimble County,,1891,217,1667,0.114754098,0.881544157,1450,-0.766790058
48269,5,149,159,0.031446541,0.937106918,144,-0.905660377,TX,King County,,145,5,139,0.034482759,0.95862069,134,-0.924137931
48271,457,936,1424,0.320926966,0.657303371,479,-0.336376404,TX,Kinney County,,1425,522,880,0.366315789,0.61754386,358,-0.25122807
48273,4713,4364,9483,0.496994622,0.460191922,349,0.0368027,TX,Kleberg County,,8902,4752,4056,0.533812626,0.455627949,696,0.078184678
48275,247,1078,1358,0.181885125,0.793814433,831,-0.611929308,TX,Knox County,,1510,332,1160,0.21986755,0.768211921,828,-0.548344371
48277,3579,14546,18537,0.193073313,0.784700869,10967,-0.591627556,TX,Lamar County,,17173,4173,12814,0.242997729,0.746171315,8641,-0.503173586
48279,770,3040,3905,0.197183099,0.778489117,2270,-0.581306018,TX,Lamb County,,4089,998,3056,0.244069455,0.747370995,2058,-0.503301541
48281,1479,6371,8149,0.181494662,0.781813719,4892,-0.600319058,TX,Lampasas County,,7138,1457,5583,0.204118801,0.782151863,4126,-0.578033062
48283,1125,870,2049,0.549048316,0.424597365,255,0.124450952,TX,La Salle County,,1646,965,669,0.586269745,0.406439854,296,0.179829891
48285,1170,7339,8633,0.135526468,0.850110043,6169,-0.714583575,TX,Lavaca County,,8279,1427,6788,0.172363812,0.819905786,5361,-0.647541974
48287,1372,4996,6522,0.210364919,0.766022692,3624,-0.555657774,TX,Lee County,,6211,1630,4504,0.262437611,0.72516503,2874,-0.462727419
48289,909,6391,7407,0.12272175,0.862832456,5482,-0.740110706,TX,Leon County,,6941,1061,5812,0.152859818,0.837343322,4751,-0.684483504
48291,4851,18856,24155,0.200827986,0.780625129,14005,-0.579797143,TX,Liberty County,,22711,5196,17304,0.228787812,0.761921536,12108,-0.533133724
48293,1748,5747,7648,0.228556485,0.751438285,3999,-0.522881799,TX,Limestone County,,7563,2208,5288,0.29194764,0.699193442,3080,-0.407245802
48295,135,1159,1322,0.102118003,0.876701967,1024,-0.774583964,TX,Lipscomb County,,1168,119,1044,0.101883562,0.893835616,925,-0.791952055
48297,739,3450,4267,0.173189595,0.808530584,2711,-0.635340989,TX,Live Oak County,,4108,915,3153,0.222736125,0.767526777,2238,-0.544790652
48299,1825,8283,10377,0.175869712,0.798207574,6458,-0.622337863,TX,Llano County,,9502,1818,7560,0.191328141,0.795621974,5742,-0.604293833
48301,4,57,64,0.0625,0.890625,53,-0.828125,TX,Loving County,,64,9,54,0.140625,0.84375,45,-0.703125
48303,27956,65566,98060,0.285090761,0.66863145,37610,-0.383540689,TX,Lubbock County,,90615,26088,63133,0.287899354,0.696716879,37045,-0.408817525
48305,403,1546,1997,0.201802704,0.774161242,1143,-0.572358538,TX,Lynn County,,1852,464,1377,0.250539957,0.743520518,913,-0.492980562
48307,480,2546,3086,0.155541154,0.825016202,2066,-0.669475049,TX,McCulloch County,,2993,537,2419,0.179418644,0.808219178,1882,-0.628800535
48309,27046,48245,78255,0.345613699,0.616510127,21199,-0.270896428,TX,McLennan County,,74493,25688,47885,0.34483777,0.642812076,22197,-0.297974306
48311,40,454,497,0.080482897,0.913480885,414,-0.832997988,TX,McMullen County,,508,67,436,0.131889764,0.858267717,369,-0.726377953
48313,881,3349,4283,0.205696941,0.781928555,2468,-0.576231613,TX,Madison County,,4025,964,3028,0.239503106,0.752298137,2064,-0.512795031
48315,1156,2968,4206,0.274845459,0.705658583,1812,-0.430813124,TX,Marion County,,4271,1487,2730,0.348162023,0.639194568,1243,-0.291032545
48317,266,1453,1755,0.151566952,0.827920228,1187,-0.676353276,TX,Martin County,,1593,247,1338,0.155053358,0.83992467,1091,-0.684871312
48319,353,1656,2053,0.171943497,0.806624452,1303,-0.634680955,TX,Mason County,,1965,380,1562,0.193384224,0.794910941,1182,-0.601526718
48321,3357,8147,11779,0.284998727,0.69165464,4790,-0.406655913,TX,Matagorda County,,12110,3972,8026,0.327993394,0.662758051,4054,-0.334764657
48323,10397,2816,13588,0.765160436,0.207241684,7581,0.557918752,TX,Maverick County,,10562,8302,2171,0.786025374,0.205548192,6131,0.580477182
48325,4624,12054,17187,0.269040554,0.701344039,7430,-0.432303485,TX,Medina County,,15948,4760,11016,0.298470028,0.690744921,6256,-0.392274893
48327,153,681,860,0.177906977,0.791860465,528,-0.613953488,TX,Menard County,,846,170,663,0.200945626,0.783687943,493,-0.582742317
48329,9993,36896,48753,0.204972002,0.756794454,26903,-0.551822452,TX,Midland County,,44277,8223,35452,0.18571719,0.800686587,27229,-0.614969397
48331,2042,6340,8607,0.237248751,0.736609736,4298,-0.499360985,TX,Milam County,,8220,2632,5478,0.320194647,0.666423358,2846,-0.34622871
48333,242,1949,2238,0.108132261,0.870866845,1707,-0.762734584,TX,Mills County,,2197,279,1882,0.126991352,0.856622667,1603,-0.729631315
48335,353,1780,2190,0.161187215,0.812785388,1427,-0.651598174,TX,Mitchell County,,2312,536,1754,0.23183391,0.758650519,1218,-0.526816609
48337,885,7526,8604,0.102859135,0.874709437,6641,-0.771850302,TX,Montague County,,7737,1116,6539,0.144241954,0.845159623,5423,-0.700917668
48339,45744,150188,203083,0.225247805,0.739539991,104444,-0.514292186,TX,Montgomery County,,172820,32852,137822,0.190093739,0.797488717,104970,-0.607394977
48341,1096,3974,5262,0.208285823,0.75522615,2878,-0.546940327,TX,Moore County,,4983,963,3967,0.193257074,0.796106763,3004,-0.602849689
48343,1425,3443,4964,0.287066882,0.693593876,2018,-0.406526994,TX,Morris County,,5129,1856,3226,0.361863911,0.628972509,1370,-0.267108598
48345,40,571,620,0.064516129,0.920967742,531,-0.856451613,TX,Motley County,,599,55,538,0.091819699,0.898163606,483,-0.806343907
48347,6822,14751,22430,0.304146233,0.65764601,7929,-0.353499777,TX,Nacogdoches County,,20601,6441,13910,0.312654725,0.675209941,7469,-0.362555216
48349,3998,11984,16382,0.244048346,0.731534611,7986,-0.487486265,TX,Navarro County,,15316,4348,10838,0.283886132,0.707626012,6490,-0.42373988
48351,978,2961,4010,0.243890274,0.73840399,1983,-0.494513716,TX,Newton County,,6188,1721,4399,0.27811894,0.710892049,2678,-0.432773109
48353,1029,3551,4744,0.216905565,0.748524452,2522,-0.531618887,TX,Nolan County,,4567,1216,3277,0.266257937,0.717538866,2061,-0.451280928
48355,49102,50704,103958,0.472325362,0.487735432,1602,-0.015410069,TX,Nueces County,,95781,45666,48779,0.476775143,0.50927637,3113,-0.032501227
48357,274,2628,2981,0.091915465,0.881583361,2354,-0.789667897,TX,Ochiltree County,,2990,253,2718,0.084615385,0.9090301,2465,-0.824414716
48359,78,850,945,0.082539683,0.899470899,772,-0.816931217,TX,Oldham County,,865,71,786,0.082080925,0.90867052,715,-0.826589595
48361,5716,25385,31761,0.179969145,0.799250653,19669,-0.619281509,TX,Orange County,,30502,6797,23361,0.222837847,0.765884204,16564,-0.543046358
48363,1700,8222,10175,0.167076167,0.808058968,6522,-0.640982801,TX,Palo Pinto County,,9335,1810,7392,0.193893948,0.791858597,5582,-0.597964649
48365,1835,8445,10413,0.17622203,0.811005474,6610,-0.634783444,TX,Panola County,,10221,2211,7941,0.216319343,0.77692985,5730,-0.560610508
48367,8329,46433,56413,0.147643274,0.823090422,38104,-0.675447149,TX,Parker County,,47346,7804,38980,0.16482913,0.823300807,31176,-0.658471677
48369,848,1911,2818,0.30092264,0.678140525,1063,-0.377217885,TX,Parmer County,,2545,528,2005,0.207465619,0.787819253,1477,-0.580353635
48371,1551,2463,4167,0.372210223,0.591072714,912,-0.218862491,TX,Pecos County,,4147,1591,2512,0.383650832,0.605739088,921,-0.222088257
48373,7123,26587,34444,0.206799443,0.771890605,19464,-0.565091162,TX,Polk County,,19058,4836,14019,0.253751705,0.7355966,9183,-0.481844895
48375,7620,19499,28330,0.26897282,0.688280974,11879,-0.419308154,TX,Potter County,,26418,7114,18905,0.269286093,0.715610569,11791,-0.446324476
48377,1458,652,2203,0.661824784,0.295960054,806,0.36586473,TX,Presidio County,,1808,1273,504,0.70409292,0.278761062,769,0.425331858
48379,619,3919,4630,0.133693305,0.846436285,3300,-0.712742981,TX,Rains County,,4065,754,3265,0.185485855,0.803198032,2511,-0.617712177
48381,8340,43379,53813,0.154981138,0.806106331,35039,-0.651125193,TX,Randall County,,49588,7553,41366,0.152315076,0.834193757,33813,-0.68187868
48383,167,709,900,0.185555556,0.787777778,542,-0.602222222,TX,Reagan County,,843,158,676,0.18742586,0.801897983,518,-0.614472123
48385,262,1382,1678,0.15613826,0.823599523,1120,-0.667461263,TX,Real County,,1533,277,1236,0.180691455,0.806262231,959,-0.625570776
48387,1148,3924,5147,0.223042549,0.762385856,2776,-0.539343307,TX,Red River County,,5074,1482,3549,0.292077257,0.699448167,2067,-0.407370911
48389,1659,1417,3184,0.521042714,0.445037688,242,0.076005025,TX,Reeves County,,2867,1649,1185,0.575165678,0.413324032,464,0.161841646
48391,1034,1830,2945,0.351103565,0.62139219,796,-0.270288625,TX,Refugio County,,2673,998,1659,0.373363262,0.620650954,661,-0.247287692
48393,20,524,550,0.036363636,0.952727273,504,-0.916363636,TX,Roberts County,,439,25,408,0.056947608,0.929384966,383,-0.872437358
48395,2203,4665,7010,0.314265335,0.665477889,2462,-0.351212553,TX,Robertson County,,7278,2792,4416,0.383621874,0.606760099,1624,-0.223138225
48397,9633,28396,39529,0.243694503,0.718358673,18763,-0.474664171,TX,Rockwall County,,35651,8112,27098,0.227539199,0.760090881,18986,-0.532551682
48399,452,3241,3765,0.120053121,0.860823373,2789,-0.740770252,TX,Runnels County,,3665,517,3103,0.14106412,0.846657572,2586,-0.705593452
48401,3935,14675,18994,0.207170685,0.772612404,10740,-0.565441718,TX,Rusk County,,18537,4451,13924,0.240114366,0.751146356,9473,-0.51103199
48403,614,3992,4642,0.132270573,0.859974149,3378,-0.727703576,TX,Sabine County,,4572,806,3726,0.176290464,0.81496063,2920,-0.638670166
48405,907,2620,3563,0.254560763,0.735335392,1713,-0.480774628,TX,San Augustine County,,3690,1193,2469,0.323306233,0.669105691,1276,-0.345799458
48407,2034,8050,10305,0.197379913,0.781174187,6016,-0.583794275,TX,San Jacinto County,,9610,2410,7105,0.250780437,0.739334027,4695,-0.48855359
48409,7825,13004,21513,0.363733556,0.604471715,5179,-0.240738158,TX,San Patricio County,,20064,7854,11994,0.391447368,0.597787081,4140,-0.206339713
48411,293,2025,2354,0.124468989,0.860237893,1732,-0.735768904,TX,San Saba County,,2256,323,1905,0.143173759,0.844414894,1582,-0.701241135
48413,209,819,1054,0.19829222,0.777039848,610,-0.578747628,TX,Schleicher County,,1010,220,781,0.217821782,0.773267327,561,-0.555445545
48415,733,4403,5261,0.139327124,0.836913134,3670,-0.69758601,TX,Scurry County,,5022,837,4121,0.166666667,0.820589407,3284,-0.65392274
48417,103,1378,1502,0.068575233,0.917443409,1275,-0.848868176,TX,Shackelford County,,1363,131,1218,0.096111519,0.893617021,1087,-0.797505503
48419,1757,7171,9072,0.19367284,0.790454145,5414,-0.596781305,TX,Shelby County,,9261,2318,6870,0.250296944,0.741820538,4552,-0.491523594
48421,96,807,933,0.102893891,0.864951768,711,-0.762057878,TX,Sherman County,,1038,121,908,0.116570328,0.874759152,787,-0.758188825
48423,22128,58631,83161,0.266086266,0.705030002,36503,-0.438943736,TX,Smith County,,84794,22101,61858,0.260643442,0.729509163,39757,-0.468865722
48425,540,3206,3876,0.139318885,0.827141383,2666,-0.687822497,TX,Somervell County,,3507,609,2858,0.173652695,0.814941545,2249,-0.641288851
48427,9246,2218,11691,0.790864768,0.189718587,7028,0.601146181,TX,Starr County,,11859,10248,1540,0.864153807,0.129859179,8708,0.734294629
48429,348,3033,3453,0.100781929,0.878366638,2685,-0.777584709,TX,Stephens County,,3407,475,2891,0.139418844,0.848547109,2416,-0.709128265
48431,70,549,633,0.110584518,0.867298578,479,-0.75671406,TX,Sterling County,,494,31,459,0.062753036,0.929149798,428,-0.866396761
48433,135,555,701,0.192582026,0.791726106,420,-0.59914408,TX,Stonewall County,,675,160,507,0.237037037,0.751111111,347,-0.514074074
48435,313,1075,1415,0.221201413,0.759717314,762,-0.538515901,TX,Sutton County,,1489,369,1110,0.247817327,0.745466756,741,-0.497649429
48437,462,1671,2190,0.210958904,0.763013699,1209,-0.552054795,TX,Swisher County,,2265,579,1654,0.255629139,0.730242826,1075,-0.474613687
48439,288001,345683,662832,0.434500748,0.521524308,57682,-0.08702356,TX,Tarrant County,,610149,252789,348686,0.414306997,0.571476803,95897,-0.157169806
48441,10047,33172,45266,0.221954668,0.732823753,23125,-0.510869085,TX,Taylor County,,43170,9725,32853,0.22527218,0.761014593,23128,-0.535742414
48443,140,287,437,0.320366133,0.656750572,147,-0.336384439,TX,Terrell County,,553,184,358,0.332730561,0.647377939,174,-0.314647378
48445,424,1295,1763,0.240499149,0.734543392,871,-0.494044243,TX,Terry County,,3707,1059,2602,0.285675749,0.701915295,1543,-0.416239547
48447,84,715,808,0.103960396,0.88490099,631,-0.780940594,TX,Throckmorton County,,813,109,700,0.134071341,0.86100861,591,-0.726937269
48449,2538,6405,9176,0.276591107,0.698016565,3867,-0.421425458,TX,Titus County,,8790,2638,6062,0.300113766,0.689647327,3424,-0.389533561
48451,9117,27376,38104,0.239266219,0.718454755,18259,-0.479188537,TX,Tom Green County,,36527,9246,26749,0.253127823,0.732307608,17503,-0.479179785
48453,306475,126750,462511,0.662632889,0.274047536,179725,0.388585353,TX,Travis County,,384890,231540,139503,0.601574476,0.362449011,92037,0.239125464
48455,1154,4737,5982,0.19291207,0.791875627,3583,-0.598963557,TX,Trinity County,,6234,1614,4537,0.258902791,0.727783125,2923,-0.468880334
48457,1243,6601,7969,0.15597942,0.828334797,5358,-0.672355377,TX,Tyler County,,7623,1659,5889,0.217630854,0.7725305,4230,-0.554899646
48459,2378,13198,15918,0.149390627,0.829124262,10820,-0.679733635,TX,Upshur County,,15049,2953,11948,0.196225663,0.793939797,8995,-0.597714134
48461,284,961,1296,0.219135802,0.741512346,677,-0.522376543,TX,Upton County,,1298,332,952,0.25577812,0.733436055,620,-0.477657935
48463,3863,4828,8936,0.432296329,0.540286482,965,-0.107990152,TX,Uvalde County,,8431,3824,4526,0.453564227,0.536828371,702,-0.083264144
48465,6920,5856,13476,0.513505491,0.434550312,1064,0.07895518,TX,Val Verde County,,12040,6267,5612,0.52051495,0.466112957,655,0.054401993
48467,2792,18436,21689,0.128728849,0.850016137,15644,-0.721287288,TX,Van Zandt County,,19081,3083,15790,0.161574341,0.827524763,12707,-0.665950422
48469,8843,21253,31032,0.284963908,0.684873679,12410,-0.399909771,TX,Victoria County,,28827,8795,19684,0.305095917,0.682832067,10889,-0.37773615
48471,6085,12878,19683,0.309150028,0.654270182,6793,-0.345120154,TX,Walker County,,15066,5283,9569,0.350657109,0.635138723,4286,-0.284481614
48473,5744,10525,16715,0.343643434,0.629673946,4781,-0.286030512,TX,Waller County,,15699,6401,9158,0.407732977,0.583349258,2757,-0.175616281
48475,780,2541,3413,0.228537943,0.744506299,1761,-0.515968356,TX,Ward County,,3238,836,2364,0.258184064,0.730080296,1528,-0.471896232
48477,3381,10944,14747,0.22926697,0.742117041,7563,-0.512850071,TX,Washington County,,14373,3378,10850,0.235024003,0.754887637,7472,-0.519863633
48479,42297,12946,56867,0.743788137,0.227654,29351,0.516134138,TX,Webb County,,49101,37592,11074,0.765605588,0.225535121,26518,0.540070467
48481,4238,10149,14707,0.2881621,0.690079554,5911,-0.401917454,TX,Wharton County,,14087,4235,9750,0.300631788,0.692127493,5515,-0.391495705
48483,194,2087,2306,0.084128361,0.905030356,1893,-0.820901995,TX,Wheeler County,,2128,232,1878,0.109022556,0.882518797,1646,-0.773496241
48485,8752,27609,37913,0.230844301,0.728219872,18857,-0.49737557,TX,Wichita County,,40923,10490,29756,0.256335068,0.727121668,19266,-0.470786599
48487,807,3166,4101,0.196781273,0.772006828,2359,-0.575225555,TX,Wilbarger County,,3980,971,2956,0.243969849,0.742713568,1985,-0.498743719
48489,3416,1541,5082,0.672176309,0.303227076,1875,0.368949233,TX,Willacy County,,5058,3595,1415,0.710755239,0.279754844,2180,0.431000395
48491,84252,104029,200524,0.420159183,0.518785781,19777,-0.098626598,TX,Williamson County,,162936,61812,96910,0.379363677,0.594773408,35098,-0.215409731
48493,4790,13991,19255,0.248766554,0.726616463,9201,-0.477849909,TX,Wilson County,,17186,4819,12205,0.280402653,0.710171069,7386,-0.429768416
48495,420,1403,1873,0.224239188,0.74906567,983,-0.524826482,TX,Winkler County,,1745,398,1331,0.228080229,0.762750716,933,-0.534670487
48497,3412,20655,24661,0.138356109,0.837557277,17243,-0.699201168,TX,Wise County,,20692,3219,17178,0.155567369,0.830175913,13959,-0.674608544
48499,2624,15681,18646,0.140727234,0.840984662,13057,-0.700257428,TX,Wood County,,17541,3052,14317,0.173992361,0.816202041,11265,-0.64220968
48501,426,1797,2299,0.185297956,0.781644193,1371,-0.596346237,TX,Yoakum County,,2128,409,1698,0.192199248,0.797932331,1289,-0.605733083
48503,873,6587,7658,0.113998433,0.860146252,5714,-0.746147819,TX,Young County,,7316,992,6225,0.13559322,0.850874795,5233,-0.715281575
48505,2056,1028,3134,0.656030632,0.328015316,1028,0.328015316,TX,Zapata County,,3529,2517,993,0.713233211,0.281382828,1524,0.431850383
48507,2633,692,3390,0.776696165,0.204129794,1941,0.572566372,TX,Zavala County,,3653,3042,574,0.832740214,0.157131125,2468,0.675609088
49001,264,1838,2490,0.106024096,0.73815261,1574,-0.632128514,UT,Beaver County,,2534,341,2153,0.13456985,0.84964483,1812,-0.71507498
49003,1814,10324,16548,0.109620498,0.62388204,8510,-0.514261542,UT,Box Elder County,,18092,1830,15969,0.101149679,0.882655317,14139,-0.781505638
49005,6705,16643,35879,0.186878118,0.463864656,9938,-0.276986538,UT,Cache County,,37099,5434,30818,0.146472951,0.830696245,25384,-0.684223294
49007,1696,5182,7818,0.216935278,0.662829368,3486,-0.445894091,UT,Carbon County,,7231,2204,4834,0.304798783,0.668510579,2630,-0.363711796
49009,76,327,465,0.16344086,0.703225806,251,-0.539784946,UT,Daggett County,,509,91,399,0.178781925,0.78388998,308,-0.605108055
49011,22575,46985,104661,0.215696391,0.448925579,24410,-0.233229188,UT,Davis County,,112568,20417,90030,0.181374813,0.799783242,69613,-0.618408429
49013,500,5505,6932,0.072129256,0.794143104,5005,-0.722013849,UT,Duchesne County,,6273,570,5608,0.090865615,0.893990116,5038,-0.803124502
49015,379,3402,4263,0.088904527,0.798029557,3023,-0.709125029,UT,Emery County,,4414,569,3743,0.12890802,0.847983688,3174,-0.719075668
49017,352,1577,2294,0.153443766,0.68744551,1225,-0.534001744,UT,Garfield County,,2157,306,1811,0.1418637,0.839592026,1505,-0.697728326
49019,1932,1934,4456,0.433572711,0.434021544,2,-0.000448833,UT,Grand County,,3812,1678,1917,0.440188877,0.502885624,239,-0.062696747
49021,2104,10025,15354,0.137032695,0.652924319,7921,-0.515891624,UT,Iron County,,13168,1720,11172,0.130619684,0.848420413,9452,-0.717800729
49023,436,2759,4076,0.106967615,0.676889107,2323,-0.569921492,UT,Juab County,,3907,436,3400,0.111594574,0.870232915,2964,-0.758638341
49025,739,2248,3482,0.212234348,0.645605974,1509,-0.433371626,UT,Kane County,,3281,718,2463,0.218835721,0.750685767,1745,-0.531850046
49027,431,3860,5234,0.082346198,0.737485671,3429,-0.655139473,UT,Millard County,,4958,424,4421,0.085518354,0.891690198,3997,-0.806171843
49029,572,3156,5136,0.111370717,0.614485981,2584,-0.503115265,UT,Morgan County,,4370,386,3910,0.088329519,0.894736842,3524,-0.806407323
49031,31,537,617,0.050243112,0.870340357,506,-0.820097245,UT,Piute County,,781,74,696,0.09475032,0.891165173,622,-0.796414853
49033,104,786,1096,0.094890511,0.717153285,682,-0.622262774,UT,Rich County,,999,83,907,0.083083083,0.907907908,824,-0.824824825
49035,154831,117901,361347,0.428482871,0.32628194,36930,0.102200932,UT,Salt Lake County,,341664,132686,198739,0.388352299,0.581679662,66053,-0.193327363
49037,1997,2635,5385,0.37084494,0.489322191,638,-0.118477252,UT,San Juan County,,5159,2062,3006,0.399689862,0.58267106,944,-0.182981198
49039,1026,6436,9778,0.104929433,0.658212313,5410,-0.55328288,UT,Sanpete County,,8804,889,7767,0.100976829,0.882212631,6878,-0.781235802
49041,673,6455,8308,0.081006259,0.776961964,5782,-0.695955705,UT,Sevier County,,7781,701,6961,0.090091248,0.894615088,6260,-0.80452384
49043,10251,7160,20133,0.509164059,0.355635027,3091,0.153529032,UT,Summit County,,16616,7656,8464,0.460760713,0.509388541,808,-0.048627829
49045,4015,9693,18905,0.212377678,0.512721502,5678,-0.300343824,UT,Tooele County,,16422,3794,12240,0.231031543,0.745341615,8446,-0.514310072
49047,1002,9876,12883,0.077776915,0.766591632,8874,-0.688814717,UT,Uintah County,,11116,962,10001,0.086541922,0.899694135,9039,-0.813152213
49049,24579,89755,174942,0.140497994,0.513055756,65176,-0.372557762,UT,Utah County,,161278,15791,142337,0.09791168,0.882556827,126546,-0.784645147
49051,3063,6115,12120,0.252722772,0.504537954,3052,-0.251815182,UT,Wasatch County,,9109,2097,6852,0.230211878,0.752223076,4755,-0.522011198
49053,9583,39566,57494,0.166678262,0.688176158,29983,-0.521497895,UT,Washington County,,49733,7762,41104,0.156073432,0.826493475,33342,-0.670420043
49055,271,959,1410,0.192198582,0.680141844,688,-0.487943262,UT,Wayne County,,1323,213,1087,0.160997732,0.821617536,874,-0.660619803
49057,22187,38447,81451,0.272396901,0.472026126,16260,-0.199629225,UT,Weber County,,68143,17569,48938,0.257825455,0.718166209,31369,-0.460340754
50001,11217,5297,17592,0.637619372,0.301102774,5920,0.336516598,VT,Addison County,,17843,12290,5214,0.688785518,0.292215435,7076,0.396570084
50003,9539,5925,16345,0.583603548,0.362496176,3614,0.221107372,VT,Bennington County,,17512,11517,5687,0.657663317,0.324748744,5830,0.332914573
50005,6445,5533,12966,0.497069258,0.426731451,912,0.070337807,VT,Caledonia County,,13545,8192,5088,0.604798819,0.375636766,3104,0.229162052
50007,54463,18298,77263,0.704904029,0.236827459,36165,0.46807657,VT,Chittenden County,,76531,53615,21567,0.700565784,0.281807372,32048,0.418758412
50009,1019,1506,2706,0.376570584,0.55654102,487,-0.179970436,VT,Essex County,,2769,1539,1169,0.555796316,0.42217407,370,0.133622246
50011,9351,8752,19373,0.482682083,0.451762763,599,0.030919321,VT,Franklin County,,19755,12057,7405,0.6103265,0.374841812,4652,0.235484687
50013,2094,1487,3778,0.554261514,0.393594494,607,0.16066702,VT,Grand Isle County,,4064,2531,1471,0.622785433,0.361958661,1060,0.260826772
50015,7241,3570,11641,0.622025599,0.306674684,3671,0.315350915,VT,Lamoille County,,11924,8371,3352,0.70202952,0.28111372,5019,0.4209158
50017,7522,4997,13464,0.558674985,0.371137849,2525,0.187537136,VT,Orange County,,13964,9075,4588,0.64988542,0.328559152,4487,0.321326268
50019,5181,5158,10988,0.471514379,0.469421187,23,0.002093193,VT,Orleans County,,11631,7116,4306,0.611813258,0.370217522,2810,0.241595736
50021,13629,12471,27660,0.492733189,0.450867679,1158,0.04186551,VT,Rutland County,,28414,17087,10834,0.601358485,0.381290913,6253,0.220067572
50023,18594,7993,28654,0.648914637,0.278948838,10601,0.369965799,VT,Washington County,,29049,20349,8092,0.700506042,0.278563806,12257,0.421942236
50025,14340,5462,21151,0.677982129,0.258238381,8878,0.419743747,VT,Windham County,,21805,16080,5344,0.73744554,0.245081403,10736,0.492364137
50027,17544,8604,27832,0.63035355,0.309140558,8940,0.321212992,VT,Windsor County,,28468,19440,8583,0.682871997,0.301496417,10857,0.38137558
51001,6737,8582,15755,0.427610282,0.544715963,1845,-0.117105681,VA,Accomack County,,16020,7653,8212,0.477715356,0.512609238,559,-0.034893883
51003,33297,19232,56134,0.593169915,0.342608758,14065,0.250561157,VA,Albemarle County,,53732,29712,23263,0.552966575,0.432944986,6449,0.120021589
